canonical_key,brand,model,size,n_listings,marketplaces,min_price,max_price,mean_price,median_price,p10,p90,media_correta,evidence_files
michelin|205/70R15|ltx force,michelin,ltx force,205/70R15,2,magazineluiza,802.11,802.11,802.11,802.11,802.11,802.11,802.11,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-70-r15/pneu-20570r15-michelin-ltx-force_20250811_192236.csv
michelin|205/55R17|powercontact,michelin,powercontact,205/55R17,1,pneustore,739.9,739.9,739.9,739.9,739.9,739.9,739.9,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_183449.csv
michelin|195/55R16|primacy,michelin,primacy,195/55R16,2,mercadolivre,199.99,199.99,199.99,199.99,199.99,199.99,199.99,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-michelin-primacy_20250811_145510.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-michelin-primacy_20250814_155516.csv"
michelin|205/55R16|primacy,michelin,primacy,205/55R16,13,mercadolivre,349.0,1349.0,966.8615384615385,1257.0,413.5200000000001,1340.4,1019.2444444444445,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-michelin-primacy_20250811_155032.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-michelin-primacy_20250814_163836.csv"
michelin|205/55R17|primacy,michelin,primacy,205/55R17,7,mercadolivre,949.19,2114.0,1578.027142857143,1913.0,998.876,2026.4,1596.6,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r17/pneu-205-55-r17-michelin-primacy_20250811_160743.csv
michelin|205/60R16|primacy,michelin,primacy,205/60R16,1,mercadolivre,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r16/pneu-205-60-r16-michelin-primacy_20250811_162645.csv
michelin||primacy,michelin,primacy,,3,mercadolivre,582.0,1500.0,888.0,582.0,582.0,1316.4,582.0,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-michelin-primacy_20250811_154253.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-michelin-primacy_20250811_155032.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-michelin-primacy_20250814_163836.csv"
michelin|185/60R15|primacy 4,michelin,primacy 4,185/60R15,34,"magazineluiza,mercadolivre",525.99,1070.11,799.4935294117647,762.48,624.856,1016.6,818.7055172413792,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-michelin-primacy-4_20250804_120137.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250807_151302.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250808_145030.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250811_134405.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250814_123752.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-michelin-primacy-4_20250811_133654.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-michelin-primacy-4_20250814_144508.csv"
michelin|195/55R16|primacy 4,michelin,primacy 4,195/55R16,39,magazineluiza,741.17,891.44,787.1276923076924,757.79,741.17,891.44,787.1276923076924,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-195-55-r16-michelinl-primacy-4_20250804_115612.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-michelin-primacy_20250807_164728.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-michelin-primacy_20250808_163608.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-michelin-primacy_20250811_160217.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-michelin-primacy_20250814_131702.csv"
michelin|195/65R15|primacy 4,michelin,primacy 4,195/65R15,31,magazineluiza,660.35,957.06,786.9316129032258,785.02,660.35,957.06,786.9316129032258,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-michelin-primacy_20250808_084751.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-michelin-primacy_20250811_172227.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-michelin-primacy_20250814_133501.csv"
michelin|205/50R17|primacy 4,michelin,primacy 4,205/50R17,39,magazineluiza,936.04,1627.0,1117.314102564103,1044.91,936.04,1627.0,1117.314102564103,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-michelin-primacy_20250808_090715.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-michelin-primacy_20250811_174907.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-michelin-primacy_20250814_134128.csv"
michelin|205/55R16|primacy 4,michelin,primacy 4,205/55R16,55,magazineluiza,559.97,938.69,669.1410909090911,655.95,566.64,820.0,651.2977777777777,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-michelin-primacy_20250808_091835.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-michelin-primacy_20250811_180123.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-michelin-primacy_20250814_134827.csv"
michelin|205/55R17|primacy 4,michelin,primacy 4,205/55R17,27,magazineluiza,820.51,1363.8,1016.8344444444444,965.22,820.51,1232.1180000000004,974.6599999999999,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250808_094011.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_182946.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250814_140216.csv"
michelin|205/60R16|primacy 4,michelin,primacy 4,205/60R16,15,magazineluiza,768.44,884.65,802.5153333333333,779.88,768.44,884.65,802.5153333333333,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r16/pneu-20560r16-michelin-primacy_20250808_095953.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r16/pneu-20560r16-michelin-primacy_20250811_185124.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r16/pneu-20560r16-michelin-primacy_20250814_141438.csv"
michelin|215/50R17|primacy 4,michelin,primacy 4,215/50R17,16,magazineluiza,758.1,1235.87,892.431875,824.565,758.1,1235.87,892.431875,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-michelin-primacy-4_20250811_193016.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-michelin-primacy-4_20250814_143815.csv"
michelin|215/55R17|primacy 4,michelin,primacy 4,215/55R17,23,magazineluiza,834.6,1486.85,1088.9339130434785,1009.7,864.64,1486.85,1113.1561904761907,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-55-r17/pneu-21555r17-michelin-primacy-4_20250811_195303.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-55-r17/pneu-21555r17-michelin-primacy-4_20250814_145058.csv"
michelin||primacy 4,michelin,primacy 4,,1,mercadolivre,700.0,700.0,700.0,700.0,700.0,700.0,700.0,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-55-r17/pneu-215-55-r17-michelin-primacy-4_20250811_172412.csv
michelin|205/55R17|scorpion,michelin,scorpion,205/55R17,3,pneustore,645.23,840.79,713.6766666666666,655.01,647.186,803.634,655.01,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_183449.csv
michelin|205/55R17|wrangler,michelin,wrangler,205/55R17,1,pneustore,782.13,782.13,782.13,782.13,782.13,782.13,782.13,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_183449.csv
michelin|185/60R15|xl tl primacy,michelin,xl tl primacy,185/60R15,6,magazineluiza,670.74,722.66,679.3933333333333,670.74,670.74,696.7,670.74,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-michelin-primacy-4_20250804_120137.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250807_151302.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-michelin-primacy-4_20250808_145030.csv"
michelin|205/50R17|xl tl primacy,michelin,xl tl primacy,205/50R17,1,magazineluiza,967.43,967.43,967.43,967.43,967.43,967.43,967.43,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-michelin-primacy_20250808_090715.json
michelin|205/55R17|xl tl primacy,michelin,xl tl primacy,205/55R17,1,magazineluiza,848.17,848.17,848.17,848.17,848.17,848.17,848.17,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250808_094011.json
michelin|205/55R16,michelin,,205/55R16,2,magazineluiza,1490.73,1490.73,1490.73,1490.73,1490.73,1490.73,1490.73,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-michelin-primacy_20250811_180123.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-michelin-primacy_20250814_134827.csv"
michelin|205/55R17,michelin,,205/55R17,17,"magazineluiza,pneustore",400.79,1626.24,1264.5829411764707,1467.66,479.014,1626.24,1375.5180000000003,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_182946.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250814_140216.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r17/pneu-20555r17-michelin-primacy_20250811_183449.csv"
pirelli,pirelli,,,3,mercadolivre,785.61,979.6,887.8133333333334,898.23,808.134,963.326,898.23,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-pirelli-cint-p7_20250808_143042.csv
pirelli|175/70R14,pirelli,,175/70R14,3,magazineluiza,500.0,677.51,568.5866666666667,528.25,505.65,647.658,528.25,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250801_111336.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250807_143731.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250808_141258.csv"
pirelli|185/60R15,pirelli,,185/60R15,4,magazineluiza,632.43,632.43,632.43,632.43,632.43,632.43,632.43,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250807_153022.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250808_150835.csv"
pirelli|195/55R15,pirelli,,195/55R15,1,mercadolivre,809.9,809.9,809.9,809.9,809.9,809.9,809.9,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-pirelli-p400-evo_20250808_130132.csv
pirelli|205/65R16,pirelli,,205/65R16,6,mercadolivre,715.36,829.9,753.5916666666667,746.335,715.36,799.0799999999999,738.33,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-65-r16/pneu-205-65-r16-pirelli-scorpion-ks_20250808_141318.csv
pirelli|215/50R17,pirelli,,215/50R17,61,mercadolivre,55.95,1207.0,806.0575409836065,797.61,652.0,1039.0,816.2159183673468,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-pirelli-cint-p7_20250808_143042.csv
pirelli|205/70R15|15 formula,pirelli,15 formula,205/70R15,1,pneustore,488.79,488.79,488.79,488.79,488.79,488.79,488.79,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-70-r15/pneu-20570r15-pirelli-powergy_20250811_194643.csv
pirelli|215/50R17|cinturato p7,pirelli,cinturato p7,215/50R17,78,"magazineluiza,mercadolivre,pneustore",55.95,1207.0,820.2683333333332,811.0699999999999,667.554,995.793,830.1914516129032,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-pirelli-cint-p7_20250811_193531.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-pirelli-cint-p7_20250814_144123.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-pirelli-cint-p7_20250811_171009.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/215-50-r17/pneu-21550r17-pirelli-cint-p7_20250811_195716.csv"
pirelli||cinturato p7,pirelli,cinturato p7,,3,mercadolivre,785.61,979.6,887.8133333333334,898.23,808.134,963.326,898.23,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-pirelli-cint-p7_20250811_171009.csv
pirelli|175/70R13|formula evo,pirelli,formula evo,175/70R13,4,mercadolivre,393.3,599.9,496.775,496.95,404.01,589.4,496.95,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-formula-energy_20250808_113705.csv
pirelli|175/65R14|p400,pirelli,p400,175/65R14,30,"magazineluiza,mercadolivre",349.0,2500.0,619.4936666666667,442.69,350.55,799.0,495.64653846153846,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-pirelli-p400-evo_20250811_122404.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-pirelli-p400-evo_20250814_115923.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-pirelli-p400-evo_20250808_112816.csv"
pirelli|175/70R14|p400,pirelli,p400,175/70R14,30,magazineluiza,357.21,666.88,554.237,593.905,379.9,627.67,560.7280769230769,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250801_111336.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250811_130358.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250814_121857.csv"
pirelli|185/60R15|p400,pirelli,p400,185/60R15,31,"magazineluiza,mercadolivre",463.66,742.28,568.084193548387,552.0,464.77,709.64,559.7115999999999,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250811_140312.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250814_124621.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400_20250811_135406.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400_20250814_124248.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400_20250811_134411.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400_20250814_145024.csv"
pirelli|195/55R15|p400,pirelli,p400,195/55R15,11,magazineluiza,407.53,720.37,539.0145454545454,499.66,407.53,720.37,539.0145454545454,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-pirelli-p400-evo_20250811_155523.csv
pirelli|205/55R16|p400,pirelli,p400,205/55R16,27,"magazineluiza,mercadolivre",403.22,756.39,529.7685185185185,521.89,407.9,689.4660000000002,510.36999999999995,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-pirelli-p400-evo_20250811_175451.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-pirelli-p400-evo_20250814_134537.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-pirelli-p400-evo_20250808_133818.csv"
pirelli||p400 evo,pirelli,p400 evo,,2,mercadolivre,622.44,697.75,660.095,660.095,629.971,690.219,,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-pirelli-p400-evo_20250808_130132.csv
pirelli|175/65R14|p400 evo,pirelli,p400 evo,175/65R14,141,"magazineluiza,mercadolivre",160.0,2500.0,539.6956028368794,490.0,359.9,574.71,484.23217391304354,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-pirelli-p400-evo_20250807_140713.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-pirelli-p400-evo_20250808_134249.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-pirelli-p400-evo_20250808_112816.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-pirelli-p400-evo_20250811_125200.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-pirelli-p400-evo_20250814_140029.csv"
pirelli|175/70R14|p400 evo,pirelli,p400 evo,175/70R14,164,"magazineluiza,mercadolivre",319.12,2141.11,600.0993292682928,588.81,468.61,670.693,582.9290839694656,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250801_105134.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250801_111336.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250807_143731.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-pirelli-p400-evo_20250808_141258.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-pirelli-p400-evo_20250801_113029.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250808_114740.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250811_131550.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-pirelli-p400-evo_20250814_142311.csv"
pirelli|185/60R15|p400 evo,pirelli,p400 evo,185/60R15,125,"magazineluiza,mercadolivre",451.8,1589.0,646.5559999999999,634.6,501.81199999999995,746.99,630.9922772277228,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400_20250804_141010.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250807_153022.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400-evo_20250808_150835.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-pirelli-p400_20250808_145920.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400-evo_20250808_121302.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400-evo_20250811_134817.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400-evo_20250814_145547.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-pirelli-p400_20250808_120930.csv"
